Date,Open,High,Low,Close,Adj Close,Volume
2021-11-15,468.640015,470.940002,466.230011,468.890015,467.248474,251637500
2021-11-22,470.890015,473.540009,457.769989,458.970001,457.363190,320496900
2021-11-29,464.070007,466.559998,448.920013,453.420013,451.832611,631573100
2021-12-06,456.130005,470.899994,453.559998,470.739990,469.091949,404923000
2021-12-13,470.190002,472.869995,458.059998,459.869995,458.260010,553968300
2021-12-20,454.480011,472.190002,451.140015,470.600006,470.600006,292271000
2021-12-27,472.059998,479.000000,472.010010,474.959991,474.959991,279152600
2022-01-03,476.299988,479.980011,464.649994,466.089996,466.089996,420309500
2022-01-10,462.700012,473.200012,456.600006,464.720001,464.720001,448293200
2022-01-17,459.739990,459.959991,437.950012,437.980011,437.980011,543717600
2022-01-24,432.029999,444.040009,420.760010,441.950012,441.950012,920508000
2022-01-31,441.239990,458.119995,439.809998,448.700012,448.700012,629127800
2022-02-07,449.510010,457.880005,445.220001,449.320007,449.320007,398178500
